model,ctx,layer,head,L,tau,tau_nosink,ladder_bits,ladder_bits_a_only,w_cv,top1,n95,eff_frac,entropy,c1_abs,c1_rel,alpha1,resid1_abs,evict_beats_b1,spearman_top_b1,c2_abs,c2_rel,alpha2,resid2_abs,evict_beats_b2,spearman_top_b2,c3_abs,c3_rel,alpha3,resid3_abs,evict_beats_b3,spearman_top_b3,c4_abs,c4_rel,alpha4,resid4_abs,evict_beats_b4,spearman_top_b4,c5_abs,c5_rel,alpha5,resid5_abs,evict_beats_b5,spearman_top_b5,c6_abs,c6_rel,alpha6,resid6_abs,evict_beats_b6,spearman_top_b6,c8_abs,c8_rel,alpha8,resid8_abs,evict_beats_b8,spearman_top_b8,err_wf1,err_uniform1,err_evict1,gain_u1,gain_e1,gain_best1,in_band1,evict_frac1,mean_bits1,lin_ratio1,err_wf2,err_uniform2,err_evict2,gain_u2,gain_e2,gain_best2,in_band2,evict_frac2,mean_bits2,lin_ratio2,err_wf3,err_uniform3,err_evict3,gain_u3,gain_e3,gain_best3,in_band3,evict_frac3,mean_bits3,lin_ratio3,err_wf4,err_uniform4,err_evict4,gain_u4,gain_e4,gain_best4,in_band4,evict_frac4,mean_bits4,lin_ratio4,prompt,step,synthetic,quantized,norm_correct,corpus_offset,corpus_spliced,needle_tok,needle_start,needle_end,needle_mass,needle_hit
qwen3-30b-a3b-2507,131072,14,12,120603.0,2.704933422425076,2.7041111048468736,3.9270305047534038,3.9023940344674686,0.2167449772524992,0.3015756279976731,400.0,0.0033166760702051613,3.100844670722048,2.9943783959925945,0.40612092066926425,0.8265607263582033,2.846244353665039,1.0,0.4228960051454902,0.9027621305294111,0.12141203899122144,0.9553581427003951,0.8930310608650196,0.0,0.6570337933793067,0.26306764013615425,0.034943182454090116,0.988044480360228,0.26171745747767305,0.0,0.823159245284542,0.07137600381965731,0.009561637962562125,0.9965026301913211,0.07127261163422853,0.0,0.9290706567134419,0.01877071672531579,0.002522111882557722,0.9992363766705809,0.018765040872353478,0.0,0.977059451049079,0.004837050740064739,0.0006457946096786314,0.9998262998904932,0.004836894236285914,0.0,0.9928094968816172,0.0003091575441283109,4.1537119893025526e-05,0.9999842022732321,0.00030915555189652694,0.0,0.9994909103459795,0.013468344568412536,0.6570399129904461,0.015240764182514554,61.84923974471653,1.1451525351809024,1.1451525351809024,0.0,0.8160413562363256,1.000008290670924,1.628273000294929,0.011559138375638935,0.7239729036578546,0.01304479946870765,64.36095119321405,1.0312611401368856,1.0312611401368856,0.0,0.6559750546132639,2.000008291598952,0.8420671819758399,0.011258689747218397,0.2693203177706402,0.011537571978150595,26.137799795418545,1.012826329312842,1.012826329312842,0.0,0.5099438167351524,3.0000000000000004,1.1176388881835093,0.011009530633809387,0.12783841471255186,0.011240453489287622,13.971900467205655,1.0058082904093066,1.0058082904093066,0.0,0.3773334608719634,4.0,1.0905629667849115,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.04320444672239532,0.0
qwen3-30b-a3b-2507,131072,14,13,120603.0,2.473630365057951,2.4719386528280083,3.5711656624342605,3.568694260661462,0.16028705023627798,0.8587060524240442,5.5,4.560138837175957e-05,0.9640491010515603,3.3826965662836415,0.5600235989929696,0.8708854432167781,3.2602144698707,1.0,0.31965156297612035,1.0168554071137,0.17254778922128308,0.9655165851230672,1.0054048269986242,1.0,0.5459007702893253,0.2907983823657367,0.050385314061808115,0.9894413117791847,0.2900055688863633,0.0,0.7439310354665788,0.07996539933416547,0.01375775350378576,0.9975207898608263,0.07993951195661471,0.0,0.8889321488074382,0.020998521012870107,0.0036268057251291875,0.999340867236227,0.020998335182147585,0.0,0.9613058699638983,0.0054217422835514655,0.0009290411630504443,0.9998577105427668,0.0054216092231990365,0.0,0.9886175230672811,0.00034665736356994856,5.947114685331278e-05,0.999993383537612,0.00034665037443703183,0.0,0.9991172338561503,0.002361148630237524,0.7412388543273033,0.003534994798188869,169.20048212732755,1.3830176677834762,1.3830176677834762,0.0,0.8121965474208364,1.0,0.5742107986600681,0.0015397802193343269,0.14239639912046204,0.0017918900350220963,63.907553543392126,1.2486748556497729,1.2486748556497729,0.0,0.6497274462768408,2.0,0.8507241982095741,0.0015132488102017278,0.03626809488558151,0.0015349749718955345,30.382838542442393,1.0699803390548048,1.0699803390548048,0.0,0.502141236981366,3.000004145249544,0.9792766375610689,0.001503961356132147,0.021488022823291302,0.001513780427896941,13.843405440748404,1.02451773421377,1.02451773421377,0.0,0.36957775935467585,4.0,1.1013461754951477,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.0004117337899682879,0.0
qwen3-30b-a3b-2507,131072,14,14,120603.0,2.3429814754291964,2.3418409115415395,3.4454640381437924,3.3802077554964085,0.23024045985566016,0.4783246224321712,5358.5,0.04442520714119591,3.679605995526728,3.416401864809278,0.5902485208630439,0.9086903216026865,3.355600774227473,1.0,0.3072129944119731,1.0383549174724223,0.18320437442901322,0.9726181884701022,1.034177180953585,1.0,0.539339845971839,0.3012713011440813,0.05384214026115694,0.991875666818075,0.30067210811547895,0.0,0.7289595021268124,0.08274247642307433,0.01481125219896673,0.9983115670497855,0.0827138464105103,0.0,0.878245516544278,0.021709772135534045,0.003911763751302782,0.9995194952131097,0.021709129577695194,0.0,0.9569833706166535,0.005591308169418905,0.0010086731783540961,0.999892877718974,0.005591136700562609,0.0,0.9864795046928603,0.00035632659174058515,6.427486683598602e-05,0.9999892262619177,0.0003563241588675351,0.0,0.9989806465114057,0.03494693323124113,0.9444794878102579,0.04019568538829679,29.555872222822913,1.4485562007247648,1.4485562007247648,0.0,0.8137495635258656,1.0000082910833865,3.1884790176491,0.020756238330935567,0.6868355077286928,0.02628613077823643,31.356123659651487,1.2910932933329424,1.2910932933329424,0.0,0.6512464285440241,2.0,1.703547145271897,0.018892289133910077,0.3178881113213292,0.020457796158278703,17.622171323372918,1.104822920440387,1.104822920440387,0.0,0.504137035752809,3.000004145283911,1.6544489528802941,0.017802517404132065,0.24334921923267178,0.01889383787063372,12.872718214567545,1.0239962727716505,1.0239962727716505,0.0,0.3706370489718577,4.0,1.1813655298874912,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.0006697130486247585,0.0
qwen3-30b-a3b-2507,131072,14,15,120603.0,1.7953464135881865,1.7946487324775688,2.587614213031771,2.5901373675614625,0.23225539163872774,0.1219793770637837,31963.0,0.26499692765086746,6.290003836529511,1.9607904334770372,0.6054350717327855,0.8205610188353025,1.832285397400364,1.0,0.35691710961191664,0.6249366174279176,0.18844094363976988,0.9491456739612633,0.6121408731839929,0.0,0.5764439549939269,0.18560904743515494,0.056051454075309586,0.9835695391753584,0.18442021707174616,0.0,0.7664400121727527,0.05109013578902329,0.015562311203388442,0.994960733388875,0.05105943226455036,0.0,0.8993682951580231,0.013407691299648881,0.004105323781138252,0.9989034332966189,0.013406478535483303,0.0,0.9647884893572001,0.003446563161514083,0.0010485563333413623,0.9997089389002265,0.003446483154948656,0.0,0.9891388254866326,0.0002206553761921359,6.667247878551204e-05,0.99997337067287,0.00022065217241368915,0.0,0.9991984817342092,0.061032072790045196,0.6816508588684913,0.10642257722211962,12.636992198251017,1.8247619431717277,1.8247619431717277,0.0,0.7762945566977704,1.000008290670924,6.803228654375317,0.026012735229236597,0.2796471708936682,0.058565201192583724,15.171466578253913,2.350087652473854,2.302805221407239,1.0,0.5881153332213594,2.0,3.551696736056801,0.012336345708229684,0.15657369643874147,0.033309037056141896,11.998502983390287,2.702302861789451,2.700307587778802,1.0,0.4235496462329149,3.0000082906365577,2.3438313863770066,0.008431430856514974,0.07722583734894722,0.01940742284245876,9.32097932346809,2.299374734752252,2.299374734752252,1.0,0.28729493026140707,4.0,1.6354212800544219,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.0024720375404032003,0.0
qwen3-30b-a3b-2507,131072,14,16,120603.0,2.656416099108147,2.6553283173961164,3.8481402522396406,3.832398332720929,0.1656762616497548,0.7789434883992876,2055.5,0.017042037280676672,1.8976480333194086,4.642566417245108,0.6815580007366142,0.760470693767469,4.205260701147686,1.0,0.2615682823066118,1.4050851214765152,0.20147255061603658,0.9345265553156471,1.370135915629167,1.0,0.4765257035835512,0.40351272129399296,0.057932097031632004,0.9833860115520772,0.40180546698242736,0.0,0.6776710286782561,0.1101053678352132,0.015801365561077092,0.9952421105022174,0.10995447397207563,0.0,0.8471704122270591,0.0289868406763419,0.004157482416645032,0.9986494327524919,0.028979280068197735,0.0,0.9452388080702172,0.007490377744735341,0.001074185648875748,0.9996406586075788,0.007489070631826515,0.0,0.981946787666278,0.00047990394611337585,6.893536453068686e-05,0.9999959368739061,0.0004798994617228046,0.0,0.9986184579000921,0.008604347992690484,0.866570838035204,0.01214337510377269,112.39586945575772,1.6641259978774787,1.6641259978774787,0.0,0.8202262572750021,1.0000082906365573,0.8675441280297034,0.003529619650606118,0.2686359029830475,0.005222813674620948,47.782857020682286,1.4247078152388966,1.4247078152388966,0.0,0.6635353379797071,2.000004145283911,1.1410683774713517,0.0037863891179062527,0.09221654321809873,0.0036636292705546558,42.762774819495135,1.1261209341427973,1.1261209341427973,0.0,0.5224939819336128,3.0000000000000004,0.686260668906504,0.003709751192153765,0.03472254210750965,0.003760968032657426,15.539415817444098,1.050685261804973,1.050685261804973,0.0,0.3939241658299827,4.0,0.9882791456338238,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,4.970591812831792e-05,0.0
qwen3-30b-a3b-2507,131072,14,17,120603.0,2.2473623039448216,2.246195961554486,3.260604535651793,3.242258450981989,0.22883996760294312,0.722429411468222,3163.0,0.02622828651886654,2.205200159156993,3.548878698023855,0.6953263452986884,0.7559965485147189,3.2241647639190134,1.0,0.27878113822626616,1.1227758680924418,0.22302691671202085,0.9307150687065264,1.0958168816287719,1.0,0.5158304600019759,0.3291111483932628,0.06481062590070702,0.981589801101791,0.3271776111383846,0.0,0.7184925188589841,0.08998455508063224,0.017886404578924563,0.9949891315067971,0.08983129112692267,0.0,0.8766581657854944,0.02369877313916392,0.0046799536487903,0.9984917670261627,0.023687634705392015,0.0,0.9559207648624266,0.0060929332884564966,0.001208394021164901,0.9996332262609734,0.006092298734014346,0.0,0.9856279593072395,0.0003927132025710005,7.777517263309019e-05,0.9999904466931024,0.0003927118531875623,0.0,0.9989416690110999,0.020427958409768562,1.8855923701782062,0.02806322605586028,71.42299243660796,1.5252516246616539,1.5252516246616539,0.0,0.8131591465083989,1.0000082917708355,1.3667147676540514,0.010330840858521453,0.7416673276020522,0.015494965281576602,75.68490439151186,1.4723610234220985,1.4723610234220985,0.0,0.6493269513100662,2.0000082905334544,0.754358000205659,0.007913786654742828,0.32424793065069113,0.009752856134552665,35.990167082085854,1.2259369094826564,1.2259369094826564,0.0,0.5005430803456081,3.0,0.8020515988330923,0.007234412767364406,0.12189748518644447,0.008000652426443445,13.136094915042275,1.0448836830181754,1.0448836830181754,0.0,0.36581539248623784,4.000004145387013,1.1614665352979503,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.00019388726792371404,0.0
qwen3-30b-a3b-2507,131072,14,18,120603.0,2.5732146926071495,2.5718255110351977,3.821548335019317,3.7123640761669536,0.21104343484982707,0.3600711595992394,1436.5,0.011911533160645959,3.3500079800119362,3.94725527261064,0.6511580363176657,0.7923130101875762,3.6557046346020954,1.0,0.28258932915205814,1.2115639609210882,0.1992318376821745,0.9429311870135373,1.1928823158309354,1.0,0.4814124450062989,0.3470602365079827,0.05697626712098798,0.9841154719119007,0.34590451470664707,0.0,0.6959769279644079,0.0947873868922576,0.015569216108438332,0.9955364828521321,0.09470358091043116,0.0,0.8672571269276284,0.025017759820584552,0.00414794787482344,0.9987282247633378,0.025010449864510752,0.0,0.9493604079763787,0.006453258867070356,0.001063658121357467,0.9997255530403253,0.00645256957035637,0.0,0.9856308566043674,0.0004147908860818822,6.810388798029321e-05,0.9999842571167604,0.0004147903967281842,0.0,0.9988462639879903,0.012020083162596819,0.840709090035119,0.0145784081047326,76.89090279844442,1.272426194061048,1.272426194061048,0.0,0.8170625701527432,1.000008292080262,1.2739100524206628,0.009374958906138632,0.4607186121342878,0.010553035443119122,55.79238693002406,1.166375467446879,1.166375467446879,0.0,0.6571043427031028,2.0,0.9820634953466957,0.008474823372798729,0.20547499483369008,0.009440311886070467,27.569180664555454,1.0853030819689202,1.0853030819689202,0.0,0.5124629580514595,3.000008291598952,1.0555958536742582,0.008496194029581183,0.15174822169744406,0.008582978842925335,18.17300672477778,1.0388201428714159,1.0388201428714159,0.0,0.37993685326782495,4.000008291633328,0.8343240248410295,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.0010976948026759448,0.0
qwen3-30b-a3b-2507,131072,14,19,120603.0,2.526766341360428,2.525461049526916,3.7412182979443247,3.645353270165839,0.1968813835700967,0.29403940869394296,431.0,0.003573757542665907,3.1480868801527118,4.281193910466757,0.6566936574077908,0.7754879762347473,3.8628782585530548,1.0,0.2957568114924395,1.299844632497582,0.19011860075412645,0.9393869207787073,1.2704259457405345,1.0,0.5047272954444075,0.3780387402243832,0.05411265186842404,0.9851422895294975,0.3760791433935651,0.0,0.7219348435146324,0.10361301335373285,0.014790626359055606,0.9955980240400384,0.10345825498422198,0.0,0.8711966505876938,0.027275572141993776,0.0038990425837111334,0.9988075881419191,0.027264827412436465,0.0,0.9531701434797293,0.00705943530176366,0.0010080980853178828,0.999732805746286,0.0070582990928047765,0.0,0.985869306469497,0.0004529057992562354,6.476402078279956e-05,0.9999909332663368,0.00045290499381187043,0.0,0.9989300569178184,0.008721001815539236,0.8191072028696761,0.011774730924223972,84.23052724736874,1.2315794469925554,1.2315794469925554,0.0,0.8206445002208143,1.0000041452839106,1.1535994821547395,0.008716723759578809,0.40007199532828996,0.009044107202528264,54.808375183256075,1.0899627789760986,1.0899627789760986,0.0,0.6628239241566646,2.0,0.984452014009292,0.007749998413891544,0.24984483084324516,0.008698187468059799,35.042205675381794,1.0120609247506942,1.0120609247506942,0.0,0.5193175034821251,3.000008290499088,0.8273429525872524,0.007650177621096581,0.14573083023958058,0.007734295296767325,21.132991909892958,1.001310829320428,1.001310829320428,0.0,0.38739056178284803,4.000004145283911,0.716180524251614,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,6.048485886236096e-05,0.0
qwen3-30b-a3b-2507,131072,14,20,120603.0,3.539124803823051,3.5378820153620048,5.185470621359677,5.105877803562643,0.2253998758813371,0.5702752469952646,224.0,0.0018573027652253223,2.499663586230974,7.397840605741623,0.5884999060416096,0.7286442255361529,6.4937637996336095,1.0,0.22967806804396373,2.189423332297979,0.17089100020576614,0.9252210289604436,2.1129618916992268,1.0,0.4321710263206445,0.6223403259330691,0.04870083331445479,0.9798774139208464,0.6171401504666623,0.0,0.6435150859511117,0.1689835259246957,0.013278481765239885,0.9946489166522514,0.16851487088568456,0.0,0.8267839434425827,0.04440444156133978,0.0034922652974856572,0.9986253163135179,0.044383997002208936,0.0,0.9329816246827005,0.011471692656460426,0.0009036868315031783,0.9995941826334761,0.011469413001774155,0.0,0.9782320465423229,0.0007347048596719473,5.771509747769759e-05,0.9999980919891636,0.0007346993182866873,0.0,0.998267193974744,0.012298682715345219,1.6447498246415053,0.012763368397010666,153.15014011025926,1.0692752481016432,1.0692752481016432,0.0,0.8376605865301359,1.0000082906709262,0.6640215724730125,0.01112692049609428,0.6854855188996107,0.011375387656655432,85.43969693090585,1.0042445304030654,1.0042445304030654,0.0,0.6968681846084905,2.0,0.649766410728204,0.011103143615354343,0.3846864484779886,0.011088020106350238,35.788974436147726,0.9995211758844523,0.9995211758844523,0.0,0.5633850747072378,3.000004145799476,0.8163861534288336,0.01111554001520513,0.23931093189161365,0.011109509854367951,26.429852465911733,0.999730821113855,0.999730821113855,0.0,0.43652722782455067,4.0,0.5744598672848272,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,7.818700766350816e-06,0.0
qwen3-30b-a3b-2507,131072,14,21,120603.0,2.5560606762742246,2.554794389685158,3.7890653078475243,3.6876160618721134,0.22117431337133361,0.3986983428400388,2999.5,0.024871369280797834,3.9630205760264325,3.8840218195284786,0.6200583352998255,0.744431454644633,3.3320544431316104,1.0,0.29209318549045227,1.2015772055511071,0.18428260845861189,0.9240215421933016,1.1361442193025484,1.0,0.5217013523929648,0.343831552037281,0.05281809377274685,0.981257182797414,0.33937761564280966,0.0,0.7320977267557027,0.09362523810373968,0.014431987322661346,0.9949054244300961,0.09335034454543728,0.0,0.881123929627013,0.024889314761567076,0.003797856853081618,0.9986667249264346,0.024872481331830378,0.0,0.9580096745437403,0.0063835627346974285,0.0009828519676431374,0.999683764659943,0.006381535255366517,0.0,0.9879078927008755,0.00041049436864864857,6.303810979535506e-05,0.9999772896995789,0.0004104915855156684,0.0,0.9990074311566542,0.02013256713139098,1.3019874781469674,0.03311350539605794,75.70889138339265,1.5122640659364595,1.5122640659364595,0.0,0.8202345449214723,1.000004145249544,1.2861058521167559,0.01022660343170937,0.6711948675049931,0.01666653790559984,75.44394485281856,1.4695342276974874,1.4695342276974874,0.0,0.6603297253237523,2.0000082910833865,0.719773308225633,0.0079754156006932,0.23428081571641768,0.010259033924354625,30.34466512263384,1.1256939582639471,1.1256939582639471,0.0,0.5146436451142505,3.0,0.9551910733846217,0.007326383611809286,0.13837070290906966,0.007946867288252783,18.615597599814926,1.0080544251823493,1.0080544251823493,0.0,0.3813542121666743,4.0,0.8175073704531359,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.0016777829472789246,0.0
qwen3-30b-a3b-2507,131072,14,22,120603.0,2.7444274039834022,2.7431231748098543,4.056942724850197,3.9593718058066263,0.22602208448333258,0.6736778618095847,1144.0,0.009486409469070853,2.8356628408410556,4.125531147839169,0.5368137073084714,0.7659015574156824,3.6965994239027644,1.0,0.27030190766980594,1.2482446776082985,0.1627657277236645,0.9311131278351719,1.215451165811916,1.0,0.48547421700582194,0.36262676724036025,0.04692966215231978,0.9808974752110539,0.3592467808668408,0.0,0.7080635387864194,0.09898279525325325,0.012812083606041545,0.994906159058309,0.0987545664303474,0.0,0.8763187702072883,0.026030111697230497,0.0033782688126139954,0.9986185237414096,0.026013949858032993,0.0,0.9549053352632,0.006699173219142434,0.0008713644259785152,0.9997365331618144,0.006698191311633031,0.0,0.9861521477446398,0.00042909340641355956,5.608509868786219e-05,0.9999822137897294,0.0004290773206781711,0.0,0.9989397466014354,0.011716356851713076,1.2735648517156186,0.015490078655867793,108.91800511082943,1.4755573891189595,1.4755573891189595,0.0,0.8229963045869786,1.0000082905334546,0.9316351889940598,0.007645171989664102,0.6828500963794129,0.009012404175036813,100.04951364696142,1.2955565620899114,1.2955565620899114,0.0,0.6679436152570482,2.000008290774027,0.5406594856363076,0.006476755133401558,0.2654338426092323,0.007174083466870133,39.9818039356298,1.115335330328635,1.115335330328635,0.0,0.5258499170812604,3.0000082911864894,0.7279275089271596,0.0061351398308201206,0.15320690275139465,0.006452564184765023,22.078756419541158,1.005744405963903,1.005744405963903,0.0,0.39471393034825875,4.0,0.6861216085921646,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.0002665868044426993,0.0
qwen3-30b-a3b-2507,131072,14,23,120603.0,2.647068936461417,2.645577023271286,3.8609022310314334,3.8189132275241082,0.22690598021919103,0.6836405264181439,347.0,0.0028771065051304496,2.1224843223140986,4.603117765369504,0.676940032571629,0.7443185007485347,4.260788028670719,1.0,0.28308456622457634,1.3711963384773727,0.19936167481759487,0.9301598505727103,1.3510494465971452,1.0,0.4931367666030647,0.39303031796045873,0.05674033674976959,0.982817615166022,0.39199658931171066,0.0,0.6955372918655887,0.1077953746138867,0.015451244399698107,0.99517138408451,0.1077013548431103,0.0,0.8639860476842771,0.028462621352052964,0.004073608314672536,0.9985987857371306,0.02845643932594024,0.0,0.9525685642201216,0.0073333615713974355,0.0010505111408056506,0.9996624200023405,0.007332824544073803,0.0,0.9848090127901301,0.00046919118697179546,6.746931327106001e-05,0.9999813878892813,0.00046919019162704856,0.0,0.9988741178615341,0.009576481249691205,2.0234022974656956,0.011966971642908476,120.46702257705536,1.26934589082709,1.26934589082709,0.0,0.8218127245315228,0.9999958547504559,0.8557385283562138,0.007409640025394521,0.5628402089744364,0.008038842895733981,68.64098771585006,1.03633450502344,1.03633450502344,0.0,0.6657200259503765,2.0,0.7964573679753173,0.007212568851487232,0.3492368895187226,0.007412489908249407,47.616377870768886,1.0005844391387866,1.0005844391387866,0.0,0.5234818082318995,3.0000082918739635,0.6072299215078827,0.007296575595400654,0.133157499416942,0.007353189218672943,15.284499121920032,0.9999098356112723,0.9999098356112723,0.0,0.39187641268237444,4.0,0.9921188633174652,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.00027222647613817775,0.0
qwen3-30b-a3b-2507,131072,14,24,120603.0,3.6045238890509625,3.603177216964607,5.131829178800128,5.200228739499624,0.09966603215939634,0.6180545340423098,8.5,7.047941611938664e-05,1.25053265694505,4.673459079421553,0.3492063568550968,0.8021857222371436,3.951611556919092,1.0,0.3901925397609135,1.3525193130197017,0.10287640955437394,0.9371852572563647,1.2744066201944517,1.0,0.6335670430588973,0.3822042321048326,0.029055649566549727,0.9825538263480298,0.37626498836376265,0.0,0.8195068618993404,0.10373453351190894,0.007900822810450575,0.9954046861654543,0.1032834384224848,0.0,0.9362908053998811,0.02701058420519992,0.0020632398737845895,0.9987260235173311,0.02698548733154709,0.0,0.9774146282069116,0.0069603592658651885,0.0005316981119975887,0.9996909392780697,0.0069593577898678875,0.0,0.9934372012643367,0.0004426297958816915,3.393256314793617e-05,0.999979431832314,0.00044262210476011773,0.0,0.9995236939300103,0.0016933309729169148,0.5368844995168242,0.001687217033543044,286.2062313349067,1.030078178466396,1.030078178466396,0.0,0.8345329534432491,1.0000082912208579,0.3497843358062692,0.0014819424363135126,0.1104125342533048,0.0014922209528250453,78.19444565059456,1.0065314507641805,1.0065314507641805,0.0,0.6888012623872579,2.0,0.7081864361134749,0.001466028096365236,0.02551145376674107,0.0014818158208333334,29.541390313089256,1.0019982747774026,1.0019982747774026,0.0,0.5528984092348495,3.0000000000000004,0.9893869167466933,0.0012926533494118486,0.019100753689773778,0.0014486082339857996,12.842213125344896,1.0006563634848433,1.0006563634848433,0.0,0.423373804472035,4.0,1.1887218022821544,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.16007658767505012,0.0
qwen3-30b-a3b-2507,131072,14,25,120603.0,1.796352109755058,1.7953117701584467,2.5762613084702193,2.5915882804340495,0.15864993817184148,0.3080182692638672,26487.5,0.21960720238617867,5.695822848747991,2.43344500346078,0.8059780270618331,0.797469517484084,2.3353397035023757,1.0,0.3143226025113284,0.7314320086437529,0.24242509909862536,0.9421019684652603,0.7259694224299909,0.0,0.5371585560607545,0.20958094164281066,0.06985057908132705,0.9849879562122488,0.2093833501422206,0.0,0.7428786035753023,0.057052124997467195,0.018996023539048536,0.9960694752704471,0.05703539865858977,0.0,0.8886496640477939,0.015005320418387588,0.004994738278349992,0.9990355592379443,0.015003250093985992,0.0,0.9596902401415378,0.0038679735990789525,0.0012910465499200749,0.999716720881063,0.0038678176889579904,0.0,0.9880437064968228,0.00024861736243187663,8.229593102465908e-05,0.9999873068852396,0.0002486135535036551,0.0,0.9990519789083422,0.06656218805938333,0.7150611504612129,0.11401782001710906,9.996915271269977,1.725495457397765,1.725495457397765,0.0,0.7836549410055109,1.0,9.68113102146086,0.027276900503174904,0.35676409322396674,0.058970341695796805,12.925555150865247,2.1771122142294894,2.1771122142294894,1.0,0.5967581742533671,2.0,4.188021127148387,0.013653289380196831,0.128918276633614,0.03329300864361944,10.919344096326267,2.534926981481851,2.534926981481851,1.0,0.4341721386710399,3.0,2.66027868979035,0.008345023467335025,0.0940735196988974,0.01982604414357861,11.966977276877214,2.137926569953968,2.137926569953968,1.0,0.294565129638383,4.000008291633328,1.2739081493158788,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.0016095957830574946,0.0
qwen3-30b-a3b-2507,131072,14,26,120603.0,2.8842959208397225,2.8829415809513286,4.10069028595402,4.161159421451734,0.15941126852107623,0.6018140956878029,253.5,0.002101684924535787,2.027150848890649,4.429857235878412,0.5651897156677375,0.8064933828228451,4.171681951577735,1.0,0.31961198215872166,1.3552705615628766,0.17409376635888146,0.9419361569120319,1.3301734306016733,1.0,0.5401448024276876,0.39346485118104835,0.05062236830530304,0.9848451180381486,0.3917522896118192,0.0,0.7498634757612773,0.10728017511452095,0.013710194198424314,0.9957892494560123,0.10717592729405581,0.0,0.8965247661477447,0.028195807023708504,0.003605799560544509,0.9988814359240843,0.028189157484007077,0.0,0.9615501134828869,0.00724226405358679,0.0009298981094760861,0.9996950134347886,0.007241451171087255,0.0,0.9891136061502879,0.00046231815364168415,5.9494650306741924e-05,0.9999802877718115,0.0004623061120370247,0.0,0.9991714715528344,0.011230261050228042,1.4787633815017156,0.013820437393371132,127.01950000026406,1.2794319739470945,1.2794319739470945,0.0,0.8241883517945658,1.0,0.7700171290699809,0.009266720506812133,0.40282886940938656,0.00936094769298226,44.523004912279326,1.0300846800276984,1.0300846800276984,0.0,0.6676809581601167,2.000004145249544,1.2209587434575584,0.009444854080568922,0.180068561837742,0.00932434135450445,19.39541425159566,1.0085239343217502,1.0085239343217502,0.0,0.5247846486864269,3.0,1.4991350708826858,0.009555317802204834,0.14864476987832986,0.009462872566602222,17.073386943951796,0.9985212497090474,0.9985212497090474,0.0,0.39250239178412266,4.0,0.8886114554242439,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.01912960373784798,0.0
qwen3-30b-a3b-2507,131072,14,27,120603.0,1.8768160538816137,1.8759908592246568,2.7210032875442938,2.7076732135957977,0.1629229377496429,0.9252281523187258,1449.0,0.012014574709673102,1.0234421475716964,2.781908620181044,0.8396263053342155,0.7936124591903414,2.6505000838129584,1.0,0.2743915654652239,0.85835313492459,0.2481967444312715,0.9409125595177323,0.8461111916904701,0.0,0.4620693128909352,0.2499524336172798,0.07129863103080838,0.9846715896008043,0.24905818820041095,0.0,0.6903715840712009,0.06840089899845792,0.019331699419851786,0.9961465992367673,0.06835045950434619,0.0,0.8624627437617554,0.01798059545894412,0.005101501096625558,0.9990587647346856,0.017977464942780054,0.0,0.9494341908285554,0.004640605711106062,0.0013153630292527475,0.9997195904543406,0.004640308610292961,0.0,0.9843717018635398,0.00029602531622369133,8.431822930994888e-05,0.9999864862863936,0.00029602438693915106,0.0,0.9987955864005388,0.04734656250979108,3.7207503320138486,0.07758517190217312,60.68502286223251,1.6598746152781838,1.6598746152781838,0.0,0.7964272632594812,1.0,1.6219029742821576,0.019298918457899234,0.07391318181933404,0.0398086850287384,6.777651478804101,2.0742722482242764,1.9482568630673869,0.0,0.6180981324092012,2.0,7.995998615925466,0.007810308135090057,0.026924165958339387,0.02123169440888928,5.497385436586005,2.5292639445760154,2.2554899844910405,1.0,0.46127984551828904,3.0,5.302196160716351,0.003612825914326225,0.0419977387761662,0.010772645479614824,9.641353771759306,2.1710703240223275,2.0785737195935186,1.0,0.3226302121493559,4.0000041452495445,1.5765307297549267,1.5,3.5,0.0,0.0,1.0,205885.5,0.0,-1.0,-1.0,-1.0,0.00047236557305280007,0.0
